Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
6.011929,-56167.1015625,0.0,0.0266407,2,6.01,0.0
6.0119133,-55950.859375,0.0,0.0266332,2,6.01,0.0
6.0121899,-55735.1171875,0.0,0.0266277,2,6.01,0.0
6.0124431,-55483.61328125,0.0,0.0266185,2,6.01,0.0
6.0113215,-55172.47265625,0.0,0.0266084,2,6.01,0.0
6.0116367,-54945.00390625,0.0,0.0266008,2,6.01,0.0
6.0118365,-54729.734375,0.0,0.0265927,2,6.01,0.0
6.0118208,-54526.0546875,0.0,0.026587,2,6.01,0.0
6.0131202,-54274.11328125,0.0,0.0265777,2,6.01,0.0
6.0119514,-54082.6328125,0.0,0.0265716,2,6.01,0.0
6.0119901,-53831.2578125,0.0,0.0265617,2,6.01,0.0
6.0127144,-53567.70703125,0.0,0.0265527,2,6.01,0.0
6.0122223,-53364.1015625,0.0,0.0265478,2,6.01,0.0
6.0118227,-53244.5078125,0.0,0.0265432,2,6.01,0.0
6.0115008,-52933.29296875,0.0,0.0265317,2,6.01,0.0
6.0118613,-52705.86328125,0.0,0.0265236,2,6.01,0.0
6.0121841,-52490.3125,0.0,0.0265159,2,6.01,0.0
6.011085,-52286.6953125,0.0,0.0265085,2,6.01,0.0
6.0122533,-52035.25,0.0,0.0264998,2,6.01,0.0
6.0113392,-51795.87109375,0.0,0.0264916,2,6.01,0.0
6.0117617,-51580.40625,0.0,0.0264833,2,6.01,0.0
6.0116463,-51233.35546875,0.0,0.02647,2,6.01,0.0
6.0113082,-50897.546875,0.0,0.0264573,2,6.01,0.0
6.0109162,-50705.90234375,0.0,0.0264509,2,6.01,0.0
6.0109468,-50454.42578125,0.0,0.0264408,2,6.01,0.0
6.0110927,-50250.92578125,0.0,0.0264323,2,6.01,0.0
6.0111856,-49987.6328125,0.0,0.0264222,2,6.01,0.0
6.0114312,-49772.00390625,0.0,0.0264152,2,6.01,0.0
6.0115695,-49532.6484375,0.0,0.0264058,2,6.01,0.0
6.0116849,-49220.65625,0.0,0.0263934,2,6.01,0.0
6.011508,-49005.06640625,0.0,0.026384,2,6.01,0.0
6.0113316,-48801.58203125,0.0,0.0263774,2,6.01,0.0
